branch	commit	date	author	parent_count	is_merge	topic	subject	first_parent	changed_files	additions	deletions	binary_files	top_subsystems	top_components	feature_cluster	classification_source	recommended_disposition	decision_rationale
niffler	e101274746a83a0b183802d1b43e1da4ea1f9a1f	2026-06-26T02:13:18+08:00	ryfineZ	1	no	other	fix(niffler): 同步调度和导入修复	2f0359ed2e7105c514f00543768eaf3ea26772a4	23	463	58	0	provider_protocol:4,frontend_product:4,gateway_other:3,documentation:3,stream_execution:2	apps/aether-gateway:9,docs:4,frontend/src/features:4,crates/aether-scheduler-core:2,frontend/src/views:2	platform_bundle_20260626	manual	KEEP_REBASE	混合提交必须按调度、导入和兼容子功能拆分
niffler	c9d00dd0913b0818d2994c83674a01a79976cb06	2026-07-01T14:27:50+08:00	ryfineZ	1	no	billing_wallet	fix(billing): 修复缺失用量计费并关闭支付宝	e101274746a83a0b183802d1b43e1da4ea1f9a1f	8	371	29	0	billing_wallet:2,runtime_performance:2,documentation:1,gateway_other:1,provider_protocol:1	apps/aether-gateway:3,crates/aether-usage-runtime:2,docs:2,README.md:1	billing_plans_wallet_payments	subject_rule	KEEP_REBASE	保留 Niffler 商业规则；以 8 月请求级准入和原子结算为基线
niffler	fa011b027af7ab934a4c6d8cef5c0cb6e1ac6b45	2026-07-04T03:25:06+08:00	ryfineZ	1	no	usage_observability	fix(usage): 统一计费统计和错误语义	c9d00dd0913b0818d2994c83674a01a79976cb06	30	961	356	0	usage_observability:9,gateway_other:5,tests:5,provider_protocol:4,documentation:3	apps/aether-gateway:11,frontend/src/features:6,docs:5,frontend/src/views:3,crates/aether-data:2	billing_plans_wallet_payments	subject_rule	KEEP_REBASE	保留 Niffler 商业规则；以 8 月请求级准入和原子结算为基线
niffler	72a96ca35924439f361f238db38c61692b2b78ac	2026-07-04T03:39:10+08:00	ryfineZ	1	no	other	chore(fmt): 格式化架构测试	fa011b027af7ab934a4c6d8cef5c0cb6e1ac6b45	1	4	2	0	tests:1	apps/aether-gateway:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	769438c19c5ded60ad132cdda06e4fb7cdca7b3f	2026-07-04T23:38:31+08:00	ryfineZ	1	no	other	fix(image): 修复图片编辑 multipart 解析	72a96ca35924439f361f238db38c61692b2b78ac	4	220	7	0	routing_scheduler:2,gateway_other:1,provider_protocol:1	apps/aether-gateway:3,crates/aether-ai-formats:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	8a6709c145c59935afda89f8f9b84f6106adccbf	2026-07-08T20:17:11+08:00	ryfineZ	1	no	provider_protocol	feat(models): 优化模型别名和链路入口	769438c19c5ded60ad132cdda06e4fb7cdca7b3f	7	333	79	0	frontend_product:6,documentation:1	frontend/src/features:5,docs:1,frontend/src/views:1	model_catalog_aliases	subject_rule	KEEP_REBASE	保留 Niffler 模型入口，吸收上游在线目录和价格来源
niffler	b5c5e84b5d028a20026dda6c7e5b88f0e0f011e5	2026-07-09T23:50:43+08:00	ryfineZ	1	no	provider_protocol	fix(provider): 兼容 sub2api 账号导出包	8a6709c145c59935afda89f8f9b84f6106adccbf	5	337	50	0	routing_scheduler:2,provider_protocol:2,documentation:1	apps/aether-gateway:2,frontend/src/features:2,docs:1	provider_oauth_import	subject_rule	KEEP_REBASE	保留外部格式兼容，转换到上游最新凭证契约
niffler	4dd4e0430c1002c9e816666d4612795ea49d60ad	2026-07-10T00:12:25+08:00	ryfineZ	1	no	billing_wallet	test(wallet): 稳定今日用量跨天测试	b5c5e84b5d028a20026dda6c7e5b88f0e0f011e5	1	34	3	0	tunnel_frontdoor:1	apps/aether-gateway:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	120ddf10bbb2636b33e0f469afd658d05c705001	2026-07-10T03:10:08+08:00	ryfineZ	1	no	provider_protocol	feat(models): 支持 GPT-5.6 Codex 模型	4dd4e0430c1002c9e816666d4612795ea49d60ad	5	141	1	0	auth_security:2,gateway_other:1,backend_shared:1,documentation:1	apps/aether-gateway:3,crates/aether-model-fetch:1,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	62f8b746533f088b8a4af4687fa7d8333827458a	2026-07-10T03:31:00+08:00	ryfineZ	1	no	auth_security	test(oauth): 兼容 Codex 模型获取计划	120ddf10bbb2636b33e0f469afd658d05c705001	1	46	12	0	tests:1	apps/aether-gateway:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	43dba15dd745b3cc3d8574f31a097f32e4d43d4a	2026-07-10T03:46:56+08:00	ryfineZ	1	no	provider_protocol	test(models): 更新 Codex 预置模型断言	62f8b746533f088b8a4af4687fa7d8333827458a	1	4	0	0	tests:1	apps/aether-gateway:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	1ebdb36356d1f6aecbf17e18a3ebeecf0270880f	2026-07-10T08:12:35+08:00	ryfineZ	1	no	stream_execution	fix(stream): 规范化 SSE 流式响应头	43dba15dd745b3cc3d8574f31a097f32e4d43d4a	2	424	92	0	stream_execution:1,documentation:1	apps/aether-gateway:1,docs:1	stream_failover_timing	subject_rule	KEEP_REBASE	保留输出前换号，采用上游终态和端到端计时
niffler	599fe62a612e30bbf20a2394a3f375b97b30ee8c	2026-07-10T08:19:06+08:00	ryfineZ	1	no	other	chore(fmt): 修复流式响应格式检查	1ebdb36356d1f6aecbf17e18a3ebeecf0270880f	1	78	87	0	stream_execution:1	apps/aether-gateway:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	ddf53641f8bca11cdbbb3ad3427cd81b7c4ec939	2026-07-10T08:34:13+08:00	ryfineZ	1	no	stream_execution	fix(stream): 收敛流式计划常量引用	599fe62a612e30bbf20a2394a3f375b97b30ee8c	2	13	12	0	gateway_other:1,stream_execution:1	apps/aether-gateway:2	stream_failover_timing	subject_rule	KEEP_REBASE	保留输出前换号，采用上游终态和端到端计时
niffler	326490f271e135651a5ab1a216a75e5cc8283822	2026-07-10T09:02:19+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 自动配置 GPT-5.6 模型目录	ddf53641f8bca11cdbbb3ad3427cd81b7c4ec939	5	191	117	0	provider_protocol:1,gateway_other:1,tests:1,backend_shared:1,documentation:1	apps/aether-gateway:3,crates/aether-model-fetch:1,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	696ace2987b8c48287dc12a7410ecb442e4b21a7	2026-07-10T09:34:18+08:00	ryfineZ	1	no	provider_protocol	docs(codex): 记录 GPT-5.6 权限修正	326490f271e135651a5ab1a216a75e5cc8283822	1	4	2	0	documentation:1	docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	df30b623826fdb3ad8a7a2def348fc9f905f5c45	2026-07-10T09:37:22+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 隐藏未开放的 GPT-5.6 Luna	696ace2987b8c48287dc12a7410ecb442e4b21a7	1	0	30	0	gateway_other:1	apps/aether-gateway:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	3cd42120d84d4bba816413a7a89e889b19f76c7a	2026-07-10T10:10:10+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 保留已开放 GPT-5.6 模型	df30b623826fdb3ad8a7a2def348fc9f905f5c45	2	92	10	0	gateway_other:1,documentation:1	apps/aether-gateway:1,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	60eb6a183f6445ddfccaff046b6ab6f8c5eaeccf	2026-07-10T10:44:45+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 更新 CC Switch 默认模型	3cd42120d84d4bba816413a7a89e889b19f76c7a	5	14	11	0	documentation:2,auth_security:2,frontend_product:1	docs:2,frontend/src/features:2,frontend/src/views:1	ccswitch_compatibility	subject_rule	KEEP	客户端兼容能力独立保留
niffler	3645c3c8a7adc732c0de23e6d7c2d8f5f8ee507e	2026-07-10T14:52:38+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 完善 GPT-5.6 模型配置	60eb6a183f6445ddfccaff046b6ab6f8c5eaeccf	6	824	37	0	gateway_other:2,documentation:2,provider_protocol:1,frontend_product:1	apps/aether-gateway:3,docs:2,frontend/src/views:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	a2c9a532da7bc60a4620282b3da41ceeaec27e99	2026-07-10T16:13:22+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 简化 CC Switch 模型目录指引	3645c3c8a7adc732c0de23e6d7c2d8f5f8ee507e	2	103	23	0	documentation:1,frontend_product:1	docs:1,frontend/src/views:1	ccswitch_compatibility	subject_rule	KEEP	客户端兼容能力独立保留
niffler	5d0bf6ce9bcd29cb93636ab59a20f67d2d4e0592	2026-07-10T16:50:00+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 支持 Codex 模型目录请求	a2c9a532da7bc60a4620282b3da41ceeaec27e99	6	105	3	0	gateway_other:3,documentation:2,tunnel_frontdoor:1	apps/aether-gateway:4,docs:2	ccswitch_compatibility	subject_rule	KEEP	客户端兼容能力独立保留
niffler	481b4d0e7b58655ab221e5fce17de0930f7657c6	2026-07-10T17:01:49+08:00	ryfineZ	1	no	provider_protocol	test(model-fetch): 修正预置模型测试用例	5d0bf6ce9bcd29cb93636ab59a20f67d2d4e0592	1	7	10	0	gateway_other:1	apps/aether-gateway:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	37809ce3052edea2f797be7a4b7b9e0a8e547e3f	2026-07-10T17:19:27+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 避免上游失败时补充模型	481b4d0e7b58655ab221e5fce17de0930f7657c6	2	19	11	0	provider_protocol:1,tests:1	apps/aether-gateway:2	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	3c2b079ecbfa9eaf4dfe810927d1f7e9f02a6583	2026-07-10T18:17:45+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 兼容 Responses Lite 文本请求	37809ce3052edea2f797be7a4b7b9e0a8e547e3f	6	89	7	0	routing_scheduler:4,provider_protocol:2	apps/aether-gateway:4,crates/aether-ai-formats:1,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	64734e969c620e358393219d7e5d4b442b6105b4	2026-07-10T19:05:45+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 恢复 Lite 请求生图工具	3c2b079ecbfa9eaf4dfe810927d1f7e9f02a6583	8	86	43	0	routing_scheduler:5,provider_protocol:3	apps/aether-gateway:5,crates/aether-ai-formats:2,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	07d1d71037937bd18124a7c0912e92efde83b38d	2026-07-10T19:38:18+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 强制明确生图请求调用图片工具	64734e969c620e358393219d7e5d4b442b6105b4	2	204	0	0	provider_protocol:2	crates/aether-ai-formats:1,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	de9bab4c4d6f6c7241fac1614ab05f078efe31d9	2026-07-10T19:52:22+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 修复生图工具选择 lint	07d1d71037937bd18124a7c0912e92efde83b38d	1	4	6	0	provider_protocol:1	crates/aether-ai-formats:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	454ac928c933c501d0a79a720c7e1ff2a0d0b0c2	2026-07-10T22:18:24+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 恢复 Lite 图片展示路径	de9bab4c4d6f6c7241fac1614ab05f078efe31d9	8	52	187	0	routing_scheduler:5,provider_protocol:3	apps/aether-gateway:5,crates/aether-ai-formats:2,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	cc7ba0deb8e31d0394ebdc103357f05c63a15b1b	2026-07-11T00:46:22+08:00	ryfineZ	1	no	delivery_operations	revert(release): 回滚到 8a6709c1	454ac928c933c501d0a79a720c7e1ff2a0d0b0c2	34	233	2350	0	routing_scheduler:7,gateway_other:6,provider_protocol:6,auth_security:4,documentation:4	apps/aether-gateway:21,docs:5,frontend/src/features:4,crates/aether-ai-formats:2,crates/aether-model-fetch:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	b6f282d3530fd4a8eb0775f53535f813b3b64d62	2026-07-11T06:11:57+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 兼容 Lite 与客户端图片工具	cc7ba0deb8e31d0394ebdc103357f05c63a15b1b	10	270	14	0	routing_scheduler:5,provider_protocol:4,gateway_other:1	apps/aether-gateway:6,crates/aether-ai-formats:3,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	11098dc2d903bba181628b76ac2f6b577e248cfc	2026-07-11T06:39:29+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 按模型处理 Responses Lite	b6f282d3530fd4a8eb0775f53535f813b3b64d62	3	78	1	0	provider_protocol:2,routing_scheduler:1	apps/aether-gateway:1,crates/aether-ai-formats:1,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	b7ba2150a0216a0662034f1c18cbba1d0ebeb0f0	2026-07-11T09:12:53+08:00	ryfineZ	1	no	provider_protocol	fix(codex): route image prompts through image endpoint	11098dc2d903bba181628b76ac2f6b577e248cfc	13	701	78	0	routing_scheduler:7,provider_protocol:4,stream_execution:1,tests:1	apps/aether-gateway:9,crates/aether-ai-formats:2,docs:2	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	2bc0f6c44b1dc3ccedcd551d81355a6e797ea752	2026-07-11T11:07:19+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 修复生图结果无法展示	b7ba2150a0216a0662034f1c18cbba1d0ebeb0f0	5	476	8	0	provider_protocol:3,tests:1,stream_execution:1	crates/aether-ai-formats:2,docs:2,apps/aether-gateway:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	8a3003ca588e597633b8bba6f40f763a8da21a79	2026-07-11T12:40:01+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 改用模型语义选择图片工具	2bc0f6c44b1dc3ccedcd551d81355a6e797ea752	15	319	266	0	routing_scheduler:6,provider_protocol:6,gateway_other:1,tests:1,stream_execution:1	apps/aether-gateway:9,crates/aether-ai-formats:4,docs:2	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	986fec5a9b8233814e622bceefd0c75403009b1c	2026-07-12T08:38:06+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 修复原生生图兼容与计费	8a3003ca588e597633b8bba6f40f763a8da21a79	4	202	11	0	provider_protocol:2,gateway_other:1,runtime_performance:1	apps/aether-gateway:1,crates/aether-ai-formats:1,crates/aether-usage-runtime:1,docs:1	billing_plans_wallet_payments	subject_rule	KEEP_REBASE	保留 Niffler 商业规则；以 8 月请求级准入和原子结算为基线
niffler	353f446fd1f868aadc3c405f01cff9b599eb5619	2026-07-13T03:50:59+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 改用原生托管生图事件	986fec5a9b8233814e622bceefd0c75403009b1c	9	129	91	0	provider_protocol:5,routing_scheduler:1,tests:1,stream_execution:1,runtime_performance:1	crates/aether-ai-formats:3,docs:3,apps/aether-gateway:2,crates/aether-usage-runtime:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	9fd41d5b92df1300c13e4d2f40cb1071554a4afc	2026-07-13T04:27:44+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 规范生图结果续传	353f446fd1f868aadc3c405f01cff9b599eb5619	3	65	1	0	provider_protocol:2,routing_scheduler:1	apps/aether-gateway:1,crates/aether-ai-formats:1,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	a11c5e8b1278808c2344fd7859ed9a1b25cb5f72	2026-07-13T04:55:41+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 规范 Lite 元数据类型	9fd41d5b92df1300c13e4d2f40cb1071554a4afc	3	46	0	0	provider_protocol:2,routing_scheduler:1	apps/aether-gateway:1,crates/aether-ai-formats:1,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	153046f08ed2dac9774eba0833afaaa9bed2142c	2026-07-13T05:18:05+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 标记生图结果已完成	a11c5e8b1278808c2344fd7859ed9a1b25cb5f72	3	9	4	0	provider_protocol:2,stream_execution:1	crates/aether-ai-formats:2,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	fcc5a165ca617b02e8e4daadb962e6edcab76ce3	2026-07-14T16:22:43+08:00	ryfineZ	1	no	other	fix(image): 默认开启同步生图保活	153046f08ed2dac9774eba0833afaaa9bed2142c	4	29	8	0	frontend_product:2,gateway_other:1,provider_protocol:1	frontend/src/views:2,apps/aether-gateway:1,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	eb44f662d47acbaebb2adcbafe5ce999a582e3bb	2026-07-15T00:39:24+08:00	ryfineZ	1	no	auth_security	fix(import): 兼容 sub2api OAuth 账号导入	fcc5a165ca617b02e8e4daadb962e6edcab76ce3	6	613	10	0	routing_scheduler:2,provider_protocol:2,tests:1,documentation:1	apps/aether-gateway:3,frontend/src/features:2,docs:1	provider_oauth_import	subject_rule	KEEP_REBASE	保留外部格式兼容，转换到上游最新凭证契约
niffler	44354c0ef450ae96d3170a584849c938fa40b9be	2026-07-15T01:53:36+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 自动更新上游模型目录版本	eb44f662d47acbaebb2adcbafe5ce999a582e3bb	24	1849	57	0	provider_protocol:6,gateway_other:5,backend_shared:5,build_dependencies:3,repository_other:3	apps/aether-gateway:8,crates/aether-model-fetch:6,docs:4,scripts:2,Cargo.lock:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	4423c0cff7ef92b8c7b824a00406c8a3cbbd1a1a	2026-07-15T01:58:53+08:00	ryfineZ	1	no	billing_wallet	docs(plan): 记录模型目录审查结果	44354c0ef450ae96d3170a584849c938fa40b9be	2	5	2	0	repository_other:2	progress.md:1,task_plan.md:1	usage_accounting_observability	subject_rule	KEEP_REBASE	保留业务口径，采用上游诊断、队列和端到端时间
niffler	51a718de5bd88d08fb848efb4697f8013d4175de	2026-07-15T02:22:43+08:00	ryfineZ	1	no	billing_wallet	docs(plan): 记录生产部署验证结果	4423c0cff7ef92b8c7b824a00406c8a3cbbd1a1a	2	13	4	0	repository_other:2	progress.md:1,task_plan.md:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	a658fd75305ee15e4800aa32b55470279dcbca07	2026-07-15T15:11:28+08:00	g-dxw	1	no	frontend_product	fix(frontend): 修复移动端兑换码表格滚动	cc7ba0deb8e31d0394ebdc103357f05c63a15b1b	2	392	151	0	billing_wallet:2	frontend/src/views:2	admin_frontend_experience	subject_rule	KEEP_REBASE	在上游新版页面与分页接口上重放 Niffler 管理体验
niffler	c52b1651f6b4cc3658dd88d28c3bfb52c45810f9	2026-07-15T15:11:48+08:00	g-dxw	1	no	frontend_product	feat(frontend): 添加生图工作台	a658fd75305ee15e4800aa32b55470279dcbca07	31	3282	1	0	frontend_product:30,documentation:1	frontend/src/features:26,frontend/src/layouts:2,docs:1,frontend/src/router:1,frontend/src/views:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	2a30b77201624f38eecdf2cbbf7d9abc88e4d829	2026-07-15T19:07:09+08:00	ryfineZ	2	yes	delivery_operations	fix(release): 整合稳定生产修复与前端更新	51a718de5bd88d08fb848efb4697f8013d4175de	33	3674	152	0	frontend_product:30,billing_wallet:2,documentation:1	frontend/src/features:26,frontend/src/views:3,frontend/src/layouts:2,docs:1,frontend/src/router:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	63cb431b37b7f3f720658deff698ba89942441d8	2026-07-15T19:18:11+08:00	钢之AI 术师	2	yes	delivery_operations	fix(release): 整合稳定生产修复与前端更新	c52b1651f6b4cc3658dd88d28c3bfb52c45810f9	60	4421	172	0	provider_protocol:16,routing_scheduler:14,gateway_other:9,backend_shared:5,build_dependencies:3	apps/aether-gateway:30,docs:7,crates/aether-ai-formats:6,crates/aether-model-fetch:6,frontend/src/features:2	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	688050e23914eedb852f074612cc3110031da9f5	2026-07-21T00:53:34+08:00	钢之AI 术师	1	no	frontend_product	feat(frontend): add Infinite Canvas navigation	63cb431b37b7f3f720658deff698ba89942441d8	4	70	16	0	frontend_product:4	frontend/src/layouts:2,frontend/src/components:1,frontend/src/views:1	public_site_image_tools	subject_rule	KEEP	Niffler 产品前台独立保留
niffler	e6633d5ea8d192a3711aa16afcf8e2cca6353a47	2026-07-21T15:23:08+08:00	钢之AI 术师	1	no	frontend_product	fix(frontend): respect base URL for Infinite Canvas	688050e23914eedb852f074612cc3110031da9f5	4	35	3	0	frontend_product:4	frontend/src/utils:2,frontend/src/layouts:1,frontend/src/views:1	public_site_image_tools	subject_rule	KEEP	Niffler 产品前台独立保留
niffler	8bfbe3b491c6b3048a93a7faaeb572f970d4c117	2026-07-23T20:20:35+08:00	unknown	1	no	other	feat: 完善多语言公共站点与模型目录	63cb431b37b7f3f720658deff698ba89942441d8	320	12730	10782	1	frontend_product:205,provider_protocol:44,usage_observability:34,auth_security:16,billing_wallet:8	frontend/src/features:119,frontend/src/views:97,frontend/src/components:37,frontend:15,frontend/src/utils:14	public_site_image_tools	manual	KEEP	Niffler 产品前台独立保留
niffler	b64c919f2e8d6dfc2b39a88a6b7544dab2b06793	2026-07-23T20:36:16+08:00	ryfineZ	1	no	provider_protocol	fix(codex): 同步真实配额窗口与生图失败状态	51a718de5bd88d08fb848efb4697f8013d4175de	34	1894	445	0	provider_protocol:13,gateway_other:8,frontend_product:4,usage_observability:3,repository_other:3	apps/aether-gateway:12,crates/aether-ai-formats:4,crates/aether-data:4,docs:3,crates/aether-provider-pool:2	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	e44df8caf60a0b79312496d8c403949ad87f0803	2026-07-15T15:11:48+08:00	g-dxw	1	no	frontend_product	feat(frontend): 添加生图工作台	b64c919f2e8d6dfc2b39a88a6b7544dab2b06793	31	3282	1	0	frontend_product:30,documentation:1	frontend/src/features:26,frontend/src/layouts:2,docs:1,frontend/src/router:1,frontend/src/views:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	a5c5a745f5fdcc8b209c4a5f7ba2d625dee00888	2026-07-24T17:19:56+08:00	钢之AI 术师	1	no	other	feat: 完善模型目录与管理配置	8bfbe3b491c6b3048a93a7faaeb572f970d4c117	18	1144	200	0	frontend_product:9,gateway_other:3,billing_wallet:2,delivery_operations:1,usage_observability:1	frontend/src/views:8,apps/aether-gateway:5,frontend/src/i18n:2,.github:1,frontend/src/api:1	model_catalog_aliases	subject_rule	KEEP_REBASE	保留 Niffler 模型入口，吸收上游在线目录和价格来源
niffler	f5e3703847071461f54dcd19725e69bb6dc1c43a	2026-07-24T22:42:06+08:00	钢之AI 术师	2	yes	frontend_product	feat(frontend): add infinite canvas navigation	a5c5a745f5fdcc8b209c4a5f7ba2d625dee00888	7	108	30	0	frontend_product:7	frontend/src/i18n:2,frontend/src/layouts:2,frontend/src/utils:2,frontend/src/components:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	bf15cd73d5bd1981103def0f21a799eea51f9ff7	2026-07-24T22:46:38+08:00	钢之AI 术师	1	no	frontend_product	fix(frontend): update contact button icon	f5e3703847071461f54dcd19725e69bb6dc1c43a	2	3	2	0	frontend_product:2	frontend/src/components:1,frontend/src/layouts:1	admin_frontend_experience	subject_rule	KEEP_REBASE	在上游新版页面与分页接口上重放 Niffler 管理体验
niffler	ad2e6050ef4ff11851a2d4ea243cd7b58bb7e086	2026-07-24T23:57:35+08:00	钢之AI 术师	1	no	usage_observability	fix(gateway): route public model health through admin api	bf15cd73d5bd1981103def0f21a799eea51f9ff7	3	12	1	0	gateway_other:1,usage_observability:1,tunnel_frontdoor:1	apps/aether-gateway:3	public_site_image_tools	subject_rule	KEEP	Niffler 产品前台独立保留
niffler	594901529bcc064e719acbc6fc92fab29080eb19	2026-07-25T02:06:46+08:00	ryfineZ	2	yes	provider_protocol	Merge remote-tracking branch 'origin/main' into codex/restore-main-and-guard	e44df8caf60a0b79312496d8c403949ad87f0803	2	392	151	0	billing_wallet:2	frontend/src/views:2	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	d8c5fe83e2a3a4f4b0564d59c450eb339868269a	2026-07-25T02:14:07+08:00	ryfineZ	1	no	delivery_operations	fix(release): 阻止不完整分支覆盖线上功能	594901529bcc064e719acbc6fc92fab29080eb19	6	394	5	0	delivery_operations:5,documentation:1	scripts:3,.github:1,Dockerfile.app:1,docs:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	99982f5f904c08ff4139702eb52f4aad934ab73c	2026-07-25T15:41:52+08:00	钢之AI 术师	1	no	frontend_product	feat(frontend): upgrade cinematic home experience	ad2e6050ef4ff11851a2d4ea243cd7b58bb7e086	8	3057	277	0	frontend_product:8	frontend/src/components:4,frontend/src/i18n:2,frontend/src/views:2	public_site_image_tools	subject_rule	KEEP	Niffler 产品前台独立保留
niffler	f5618642b2dce215aff07472c5e1596f80b876f0	2026-07-25T15:51:35+08:00	钢之AI 术师	1	no	frontend_product	feat(frontend): improve public navigation	99982f5f904c08ff4139702eb52f4aad934ab73c	5	190	38	0	frontend_product:4,repository_other:1	frontend/src/components:2,frontend/src/i18n:2,.gitignore:1	public_site_image_tools	subject_rule	KEEP	Niffler 产品前台独立保留
niffler	8f9840e0bd349c255916f38a4fd266815ae2a6b9	2026-07-25T16:27:28+08:00	钢之AI 术师	1	no	frontend_product	feat(frontend): refresh featured tools copy	f5618642b2dce215aff07472c5e1596f80b876f0	2	24	24	0	frontend_product:2	frontend/src/i18n:2	public_site_image_tools	subject_rule	KEEP	Niffler 产品前台独立保留
niffler	dc9c69ef336d9eace8d6e4ae4994c97856d4c297	2026-07-25T16:31:38+08:00	钢之AI 术师	1	no	provider_protocol	feat(frontend): add model benefits to home page	8f9840e0bd349c255916f38a4fd266815ae2a6b9	4	47	0	0	frontend_product:4	frontend/src/i18n:2,frontend/src/views:2	admin_frontend_experience	subject_rule	KEEP_REBASE	在上游新版页面与分页接口上重放 Niffler 管理体验
